Dataset,Rule,support,confidence
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'male', 'n_white'} -> {'risk_low'}",0.227,0.521
compas,"{'Age (decade)_0.0', 'male', 'priors_Many', 'c_felony'} -> {'risk_high'}",0.216,0.52
compas,"{'priors_Many', 'c_felony', 'male'} -> {'risk_high'}",0.216,0.52
compas,"{'juv_misd=0', 'priors_Many', 'c_felony'} -> {'risk_low'}",0.235,0.519
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'priors_Many', 'c_felony'} -> {'risk_low'}",0.235,0.519
compas,"{'Age (decade)_0.0', 'male', 'n_white'} -> {'risk_high'}",0.249,0.517
compas,"{'male', 'n_white'} -> {'risk_high'}",0.249,0.517
compas,"{'juv_misd=0', 'recidive'} -> {'risk_high'}",0.234,0.514
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'recidive'} -> {'risk_high'}",0.234,0.514
compas,"{'Age (decade)_0.0', 'priors_Many', 'c_felony'} -> {'risk_high'}",0.256,0.513
compas,"{'priors_Many', 'c_felony'} -> {'risk_high'}",0.256,0.513
compas,"{'juv_misd=0', 'n_white', 'priors_Many'} -> {'risk_high'}",0.205,0.512
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'n_white', 'priors_Many'} -> {'risk_high'}",0.205,0.512
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'male', 'n_white'} -> {'risk_low'}",0.229,0.51
compas,"{'juv_fel=0', 'male', 'n_white'} -> {'risk_low'}",0.229,0.51
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'priors_Many', 'c_felony'} -> {'risk_low'}",0.238,0.509
compas,"{'juv_fel=0', 'priors_Many', 'c_felony'} -> {'risk_low'}",0.238,0.509
compas,{'n_white'} -> {'risk_low'},0.298,0.508
compas,"{'Age (decade)_0.0', 'n_white'} -> {'risk_low'}",0.298,0.508
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'recidive', 'juv_misd=0'} -> {'risk_low'}",0.218,0.508
compas,"{'juv_misd=0', 'recidive', 'juv_fel=0'} -> {'risk_low'}",0.218,0.508
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'recidive', 'juv_misd=0'} -> {'risk_high'}",0.212,0.492
compas,"{'juv_misd=0', 'recidive', 'juv_fel=0'} -> {'risk_high'}",0.212,0.492
compas,{'n_white'} -> {'risk_high'},0.288,0.492
compas,"{'Age (decade)_0.0', 'n_white'} -> {'risk_high'}",0.288,0.492
compas,"{'juv_fel=0', 'priors_Many', 'c_felony'} -> {'risk_high'}",0.23,0.491
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'priors_Many', 'c_felony'} -> {'risk_high'}",0.23,0.491
compas,"{'juv_fel=0', 'male', 'n_white'} -> {'risk_high'}",0.221,0.49
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'male', 'n_white'} -> {'risk_high'}",0.221,0.49
compas,"{'Age (decade)_0.0', 'priors_Many', 'c_felony'} -> {'risk_low'}",0.243,0.487
compas,"{'priors_Many', 'c_felony'} -> {'risk_low'}",0.243,0.487
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'recidive'} -> {'risk_low'}",0.221,0.486
compas,"{'juv_misd=0', 'recidive'} -> {'risk_low'}",0.221,0.486
compas,"{'Age (decade)_0.0', 'male', 'n_white'} -> {'risk_low'}",0.233,0.483
compas,"{'male', 'n_white'} -> {'risk_low'}",0.233,0.483
compas,"{'juv_misd=0', 'priors_Many', 'c_felony'} -> {'risk_high'}",0.217,0.481
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'priors_Many', 'c_felony'} -> {'risk_high'}",0.217,0.481
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'male', 'n_white'} -> {'risk_high'}",0.209,0.479
compas,"{'juv_misd=0', 'male', 'n_white'} -> {'risk_high'}",0.209,0.479
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'recidive'} -> {'risk_low'}",0.227,0.479
compas,"{'juv_fel=0', 'recidive'} -> {'risk_low'}",0.227,0.479
compas,"{'Age (decade)_0.0', 'male', 'priors_Many'} -> {'risk_high'}",0.286,0.476
compas,"{'male', 'priors_Many'} -> {'risk_high'}",0.286,0.476
compas,{'priors_Many'} -> {'risk_high'},0.339,0.468
compas,"{'Age (decade)_0.0', 'priors_Many'} -> {'risk_high'}",0.339,0.468
compas,"{'juv_fel=0', 'n_white'} -> {'risk_high'}",0.257,0.467
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'n_white'} -> {'risk_high'}",0.257,0.467
compas,"{'Age (decade)_0.0', 'male', 'c_felony'} -> {'risk_high'}",0.247,0.462
compas,"{'male', 'c_felony'} -> {'risk_high'}",0.247,0.462
compas,"{'juv_misd=0', 'n_white'} -> {'risk_high'}",0.244,0.457
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'n_white'} -> {'risk_high'}",0.244,0.457
compas,"{'Age (decade)_0.0', 'recidive'} -> {'risk_low'}",0.23,0.456
compas,{'recidive'} -> {'risk_low'},0.23,0.456
compas,{'c_felony'} -> {'risk_high'},0.295,0.453
compas,"{'Age (decade)_0.0', 'c_felony'} -> {'risk_high'}",0.295,0.453
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'male', 'priors_Many'} -> {'risk_high'}",0.253,0.45
compas,"{'juv_fel=0', 'male', 'priors_Many'} -> {'risk_high'}",0.253,0.45
compas,"{'Age (decade)_0.0', 'n_white', 'priors_Many'} -> {'risk_low'}",0.203,0.449
compas,"{'n_white', 'priors_Many'} -> {'risk_low'}",0.203,0.449
compas,"{'juv_fel=0', 'priors_Many'} -> {'risk_high'}",0.304,0.444
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'priors_Many'} -> {'risk_high'}",0.304,0.444
compas,"{'juv_fel=0', 'male', 'c_felony'} -> {'risk_high'}",0.223,0.441
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'male', 'c_felony'} -> {'risk_high'}",0.223,0.441
compas,"{'juv_misd=0', 'male', 'priors_Many'} -> {'risk_high'}",0.237,0.439
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'male', 'priors_Many'} -> {'risk_high'}",0.237,0.439
compas,"{'juv_misd=0', 'n_white', 'juv_fel=0'} -> {'risk_high'}",0.223,0.438
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'n_white', 'juv_misd=0'} -> {'risk_high'}",0.223,0.438
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'priors_Many'} -> {'risk_high'}",0.285,0.434
compas,"{'juv_misd=0', 'priors_Many'} -> {'risk_high'}",0.285,0.434
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.269,0.433
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'c_felony'} -> {'risk_high'}",0.269,0.433
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'male', 'c_felony'} -> {'risk_high'}",0.211,0.429
compas,"{'juv_misd=0', 'male', 'c_felony'} -> {'risk_high'}",0.211,0.429
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'c_felony'} -> {'risk_high'}",0.257,0.424
compas,"{'juv_misd=0', 'c_felony'} -> {'risk_high'}",0.257,0.424
compas,"{'juv_fel=0', 'male', 'priors_Many', 'juv_misd=0'} -> {'risk_high'}",0.214,0.417
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'priors_Many', 'juv_misd=0', 'male'} -> {'risk_high'}",0.214,0.417
compas,"{'juv_misd=0', 'priors_Many', 'juv_fel=0'} -> {'risk_high'}",0.26,0.415
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'priors_Many', 'juv_misd=0'} -> {'risk_high'}",0.26,0.415
compas,"{'Age (decade)_0.0', 'male'} -> {'risk_high'}",0.332,0.412
compas,{'male'} -> {'risk_high'},0.332,0.412
compas,"{'juv_misd=0', 'c_felony', 'juv_fel=0'} -> {'risk_high'}",0.238,0.409
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'c_felony', 'juv_misd=0'} -> {'risk_high'}",0.238,0.409
compas,{'Age (decade)_0.0'} -> {'risk_high'},0.399,0.399
compas,"{'juv_fel=0', 'male'} -> {'risk_high'}",0.299,0.389
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'male'} -> {'risk_high'}",0.299,0.389
compas,"{'juv_misd=0', 'male'} -> {'risk_high'}",0.283,0.38
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'male'} -> {'risk_high'}",0.283,0.38
compas,"{'juv_fel=0', 'Age (decade)_0.0'} -> {'risk_high'}",0.364,0.379
compas,{'juv_fel=0'} -> {'risk_high'},0.364,0.379
compas,{'juv_misd=0'} -> {'risk_high'},0.345,0.37
compas,"{'juv_misd=0', 'Age (decade)_0.0'} -> {'risk_high'}",0.345,0.37
compas,"{'juv_fel=0', 'Age (decade)_0.0', 'male', 'juv_misd=0'} -> {'risk_high'}",0.26,0.362
compas,"{'juv_misd=0', 'male', 'juv_fel=0'} -> {'risk_high'}",0.26,0.362
compas,"{'juv_misd=0', 'juv_fel=0'} -> {'risk_high'}",0.32,0.355
compas,"{'juv_misd=0', 'Age (decade)_0.0', 'juv_fel=0'} -> {'risk_high'}",0.32,0.355
