Dataset,Rule,support,confidence
compas,"{'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.461,0.996
compas,"{'juv_fel=0', 'n_white', 'priors_Few'} -> {'risk_low'}",0.269,0.996
compas,"{'juv_fel=0', 'male', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.251,0.996
compas,"{'male', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.37,0.996
compas,"{'juv_fel=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.224,0.995
compas,"{'juv_fel=0', 'male', 'n_white', 'priors_Few'} -> {'risk_low'}",0.214,0.995
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.205,0.995
compas,"{'priors_Few', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.307,0.995
compas,"{'juv_fel=0', 'n_recidive', 'c_misdemeanor'} -> {'risk_low'}",0.196,0.994
compas,"{'juv_fel=0', 'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.48,0.994
compas,"{'juv_fel=0', 'n_white', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.184,0.994
compas,"{'juv_fel=0', 'male', 'priors_Few', 'recidive'} -> {'risk_low'}",0.182,0.994
compas,"{'n_white', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.26,0.994
compas,"{'Age (decade)_20.0', 'male', 'juv_fel=0', 'priors_Few'} -> {'risk_low'}",0.168,0.994
compas,"{'white', 'c_misdemeanor'} -> {'risk_low'}",0.164,0.993
compas,{'priors_Few'} -> {'risk_low'},0.492,0.993
compas,"{'white', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.163,0.993
compas,"{'male', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.243,0.993
compas,"{'white', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.16,0.993
compas,"{'juv_fel=0', 'white', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.159,0.993
compas,"{'juv_fel=0', 'priors_Few', 'recidive', 'c_felony'} -> {'risk_low'}",0.153,0.993
compas,"{'juv_fel=0', 'male', 'n_recidive', 'juv_misd=0'} -> {'risk_low'}",0.369,0.993
compas,"{'juv_fel=0', 'juv_misd=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.287,0.993
compas,"{'priors_Few', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.213,0.992
compas,"{'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.485,0.992
compas,"{'male', 'n_white', 'priors_Few', 'juv_misd=0'} -> {'risk_low'}",0.207,0.992
compas,"{'male', 'priors_Few'} -> {'risk_low'}",0.398,0.992
compas,"{'n_recidive', 'c_misdemeanor'} -> {'risk_low'}",0.198,0.992
compas,"{'juv_fel=0', 'n_white', 'n_recidive', 'juv_misd=0'} -> {'risk_low'}",0.251,0.991
compas,"{'n_white', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.179,0.991
compas,"{'n_recidive', 'juv_fel=0', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.23,0.991
compas,"{'male', 'juv_misd=0', 'priors_Few', 'recidive'} -> {'risk_low'}",0.171,0.991
compas,"{'Age (decade)_20.0', 'priors_Few'} -> {'risk_low'}",0.22,0.99
compas,"{'priors_Few', 'c_felony'} -> {'risk_low'}",0.327,0.99
compas,"{'male', 'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.373,0.99
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.251,0.989
compas,"{'juv_fel=0', 'n_recidive'} -> {'risk_low'}",0.492,0.989
compas,"{'juv_fel=0', 'male', 'white', 'juv_misd=0'} -> {'risk_low'}",0.294,0.989
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'male', 'n_white'} -> {'risk_low'}",0.195,0.989
compas,"{'juv_misd=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.289,0.989
compas,"{'n_white', 'priors_Few'} -> {'risk_low'}",0.281,0.989
compas,"{'juv_fel=0', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.327,0.989
compas,"{'Age (decade)_20.0', 'male', 'priors_Few'} -> {'risk_low'}",0.181,0.988
compas,"{'male', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.262,0.988
compas,"{'white', 'male', 'juv_fel=0'} -> {'risk_low'}",0.306,0.988
compas,"{'white', 'male', 'juv_misd=0'} -> {'risk_low'}",0.298,0.987
compas,"{'white', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.383,0.987
compas,"{'n_white', 'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.255,0.987
compas,"{'juv_fel=0', 'male', 'n_recidive'} -> {'risk_low'}",0.379,0.987
compas,"{'n_recidive', 'juv_fel=0', 'n_white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.162,0.987
compas,"{'white', 'juv_fel=0'} -> {'risk_low'}",0.394,0.986
compas,"{'priors_Few', 'recidive'} -> {'risk_low'}",0.236,0.986
compas,"{'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.157,0.986
compas,"{'white', 'male'} -> {'risk_low'}",0.31,0.986
compas,"{'male', 'juv_misd=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.232,0.986
compas,"{'white', 'juv_misd=0'} -> {'risk_low'}",0.386,0.986
compas,{'n_recidive'} -> {'risk_low'},0.496,0.986
compas,"{'Age (decade)_20.0', 'n_white', 'priors_Few'} -> {'risk_low'}",0.152,0.986
compas,"{'male', 'n_white', 'priors_Few'} -> {'risk_low'}",0.225,0.986
compas,"{'juv_fel=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.296,0.986
compas,{'white'} -> {'risk_low'},0.398,0.985
compas,"{'juv_fel=0', 'male', 'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.178,0.985
compas,"{'juv_fel=0', 'male', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.237,0.984
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.168,0.984
compas,"{'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.332,0.984
compas,"{'male', 'n_recidive', 'n_white', 'juv_misd=0'} -> {'risk_low'}",0.199,0.984
compas,"{'n_white', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.195,0.984
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'juv_misd=0'} -> {'risk_low'}",0.355,0.983
compas,"{'male', 'priors_Few', 'recidive'} -> {'risk_low'}",0.192,0.983
compas,"{'male', 'n_recidive'} -> {'risk_low'}",0.384,0.983
compas,"{'male', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.256,0.983
compas,"{'juv_fel=0', 'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.223,0.983
compas,"{'juv_fel=0', 'male', 'white', 'c_felony'} -> {'risk_low'}",0.186,0.983
compas,"{'white', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.182,0.982
compas,"{'n_recidive', 'c_felony'} -> {'risk_low'}",0.299,0.982
compas,"{'juv_fel=0', 'n_white', 'n_recidive'} -> {'risk_low'}",0.26,0.982
compas,"{'white', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.231,0.982
compas,"{'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.227,0.981
compas,"{'n_white', 'juv_misd=0', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.164,0.981
compas,"{'priors_Few', 'recidive', 'c_felony'} -> {'risk_low'}",0.163,0.98
compas,"{'white', 'male', 'c_felony'} -> {'risk_low'}",0.189,0.98
compas,"{'male', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.24,0.98
compas,"{'Age (decade)_20.0', 'juv_misd=0'} -> {'risk_low'}",0.369,0.98
compas,"{'white', 'c_felony'} -> {'risk_low'}",0.234,0.98
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.28,0.979
compas,"{'juv_fel=0', 'male', 'n_recidive', 'n_white'} -> {'risk_low'}",0.203,0.979
compas,"{'male', 'n_white', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.152,0.979
compas,"{'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.339,0.978
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.239,0.978
compas,"{'juv_fel=0', 'male', 'c_misdemeanor'} -> {'risk_low'}",0.262,0.978
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.235,0.977
compas,"{'n_white', 'n_recidive'} -> {'risk_low'}",0.264,0.976
compas,"{'n_white', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.172,0.975
compas,"{'juv_fel=0', 'n_white', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.169,0.975
compas,"{'male', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.293,0.975
compas,"{'Age (decade)_20.0', 'juv_misd=0', 'n_white'} -> {'risk_low'}",0.25,0.973
compas,"{'juv_fel=0', 'white', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.153,0.973
compas,{'c_misdemeanor'} -> {'risk_low'},0.345,0.972
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'n_white', 'Age (decade)_20.0'} -> {'risk_low'}",0.19,0.972
compas,"{'Age (decade)_20.0', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.247,0.972
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.189,0.972
compas,"{'n_white', 'n_recidive', 'male'} -> {'risk_low'}",0.207,0.972
compas,"{'juv_misd=0', 'female'} -> {'risk_low'}",0.186,0.972
compas,"{'juv_fel=0', 'juv_misd=0', 'female'} -> {'risk_low'}",0.185,0.972
compas,"{'white', 'juv_fel=0', 'recidive'} -> {'risk_low'}",0.163,0.971
compas,"{'male', 'c_misdemeanor'} -> {'risk_low'}",0.268,0.971
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.16,0.97
compas,"{'white', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.157,0.97
compas,"{'juv_fel=0', 'juv_misd=0'} -> {'risk_low'}",0.877,0.969
compas,"{'n_white', 'n_recidive', 'c_felony'} -> {'risk_low'}",0.171,0.969
compas,"{'juv_fel=0', 'male', 'juv_misd=0'} -> {'risk_low'}",0.692,0.969
compas,"{'white', 'recidive'} -> {'risk_low'}",0.166,0.968
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.183,0.968
compas,"{'male', 'n_white', 'Age (decade)_20.0', 'juv_misd=0'} -> {'risk_low'}",0.2,0.966
compas,"{'male', 'juv_misd=0', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.199,0.966
compas,"{'juv_fel=0', 'n_white', 'c_misdemeanor'} -> {'risk_low'}",0.176,0.964
compas,"{'n_white', 'juv_misd=0', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.169,0.963
compas,"{'Age (decade)_20.0', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.194,0.962
compas,{'female'} -> {'risk_low'},0.189,0.961
compas,"{'juv_fel=0', 'female'} -> {'risk_low'}",0.188,0.961
compas,{'juv_misd=0'} -> {'risk_low'},0.897,0.96
compas,"{'juv_fel=0', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.55,0.958
compas,"{'juv_fel=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.384,0.958
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.441,0.958
compas,"{'male', 'juv_misd=0'} -> {'risk_low'}",0.711,0.957
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0'} -> {'risk_low'}",0.494,0.956
compas,"{'juv_fel=0', 'male', 'n_white', 'juv_misd=0'} -> {'risk_low'}",0.397,0.954
compas,"{'male', 'juv_misd=0', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.159,0.954
compas,"{'n_white', 'c_misdemeanor'} -> {'risk_low'}",0.18,0.954
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.183,0.952
compas,{'Age (decade)_20.0'} -> {'risk_low'},0.4,0.951
compas,{'juv_fel=0'} -> {'risk_low'},0.915,0.95
compas,"{'juv_fel=0', 'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.238,0.95
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0'} -> {'risk_low'}",0.307,0.95
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.256,0.948
compas,"{'juv_fel=0', 'male'} -> {'risk_low'}",0.727,0.948
compas,"{'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.565,0.946
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.322,0.943
compas,"{'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.455,0.943
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.326,0.942
compas,"{'male', 'Age (decade)_20.0'} -> {'risk_low'}",0.322,0.941
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.26,0.941
compas,"{'n_white', 'juv_misd=0'} -> {'risk_low'}",0.511,0.941
compas,"{'juv_fel=0', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.397,0.941
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'n_white', 'c_felony'} -> {'risk_low'}",0.262,0.94
compas,"{'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.269,0.939
compas,"{'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.242,0.937
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.208,0.937
compas,"{'juv_fel=0', 'juv_misd=0', 'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.152,0.936
compas,"{'male', 'juv_misd=0', 'n_white'} -> {'risk_low'}",0.412,0.936
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.576,0.935
compas,"{'male', 'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.186,0.935
compas,"{'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.273,0.932
compas,"{'juv_fel=0', 'male', 'c_felony'} -> {'risk_low'}",0.464,0.932
compas,{'male'} -> {'risk_low'},0.748,0.931
compas,"{'juv_fel=0', 'male', 'n_white', 'Age (decade)_20.0'} -> {'risk_low'}",0.209,0.93
compas,"{'juv_fel=0', 'n_white', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.175,0.928
compas,"{'male', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.22,0.927
compas,"{'juv_fel=0', 'n_white'} -> {'risk_low'}",0.521,0.925
compas,"{'juv_misd=0', 'recidive'} -> {'risk_low'}",0.412,0.925
compas,"{'n_white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.338,0.924
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'recidive', 'c_felony'} -> {'risk_low'}",0.211,0.924
compas,"{'juv_fel=0', 'juv_misd=0', 'recidive', 'c_felony'} -> {'risk_low'}",0.262,0.924
compas,"{'juv_fel=0', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.203,0.924
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'n_white', 'recidive'} -> {'risk_low'}",0.202,0.923
compas,"{'male', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.337,0.923
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.243,0.922
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.153,0.922
compas,"{'juv_fel=0', 'male', 'Age (decade)_30.0'} -> {'risk_low'}",0.19,0.921
compas,"{'juv_fel=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.247,0.921
compas,"{'juv_fel=0', 'male', 'n_white'} -> {'risk_low'}",0.421,0.921
compas,"{'male', 'n_white', 'Age (decade)_20.0'} -> {'risk_low'}",0.221,0.919
compas,"{'male', 'juv_misd=0', 'n_white', 'c_felony'} -> {'risk_low'}",0.273,0.918
compas,{'c_felony'} -> {'risk_low'},0.592,0.918
compas,"{'Age (decade)_20.0', 'n_white', 'c_felony'} -> {'risk_low'}",0.185,0.917
compas,"{'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.216,0.915
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.168,0.912
compas,"{'male', 'c_felony'} -> {'risk_low'}",0.48,0.911
compas,"{'juv_fel=0', 'recidive'} -> {'risk_low'}",0.423,0.909
compas,"{'juv_fel=0', 'male', 'recidive'} -> {'risk_low'}",0.348,0.908
compas,"{'juv_fel=0', 'n_white', 'c_felony'} -> {'risk_low'}",0.345,0.906
compas,"{'juv_misd=0', 'recidive', 'c_felony'} -> {'risk_low'}",0.275,0.906
compas,{'n_white'} -> {'risk_low'},0.539,0.904
compas,"{'male', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.18,0.902
compas,"{'juv_fel=0', 'n_white', 'juv_misd=0', 'recidive', 'c_felony'} -> {'risk_low'}",0.164,0.902
compas,"{'male', 'juv_misd=0', 'recidive', 'c_felony'} -> {'risk_low'}",0.223,0.901
compas,"{'male', 'n_white', 'Age (decade)_20.0', 'c_felony'} -> {'risk_low'}",0.153,0.901
compas,"{'juv_fel=0', 'male', 'n_white', 'c_felony'} -> {'risk_low'}",0.279,0.9
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.156,0.9
compas,"{'n_white', 'juv_misd=0', 'recidive'} -> {'risk_low'}",0.256,0.899
compas,{'Age (decade)_30.0'} -> {'risk_low'},0.25,0.899
compas,"{'Age (decade)_20.0', 'recidive', 'c_felony'} -> {'risk_low'}",0.152,0.897
compas,"{'male', 'n_white'} -> {'risk_low'}",0.438,0.896
compas,"{'male', 'n_white', 'recidive', 'juv_misd=0'} -> {'risk_low'}",0.214,0.895
compas,"{'male', 'Age (decade)_30.0'} -> {'risk_low'}",0.193,0.892
compas,"{'n_white', 'Age (decade)_20.0', 'recidive'} -> {'risk_low'}",0.156,0.889
compas,{'recidive'} -> {'risk_low'},0.441,0.888
compas,"{'juv_fel=0', 'recidive', 'c_felony'} -> {'risk_low'}",0.28,0.887
compas,"{'juv_fel=0', 'male', 'recidive', 'c_felony'} -> {'risk_low'}",0.228,0.882
compas,"{'male', 'recidive'} -> {'risk_low'}",0.364,0.882
compas,"{'n_white', 'c_felony'} -> {'risk_low'}",0.358,0.881
compas,"{'n_white', 'juv_misd=0', 'recidive', 'c_felony'} -> {'risk_low'}",0.175,0.877
compas,"{'juv_fel=0', 'n_white', 'recidive'} -> {'risk_low'}",0.261,0.875
compas,"{'juv_fel=0', 'male', 'n_white', 'recidive'} -> {'risk_low'}",0.218,0.872
compas,"{'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.158,0.871
compas,"{'male', 'n_white', 'c_felony'} -> {'risk_low'}",0.291,0.87
compas,"{'recidive', 'c_felony'} -> {'risk_low'}",0.294,0.86
compas,"{'male', 'recidive', 'c_felony'} -> {'risk_low'}",0.241,0.851
compas,"{'juv_fel=0', 'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.156,0.85
compas,"{'juv_fel=0', 'n_white', 'recidive', 'c_felony'} -> {'risk_low'}",0.176,0.848
compas,"{'n_white', 'recidive'} -> {'risk_low'}",0.274,0.845
compas,"{'male', 'n_white', 'recidive'} -> {'risk_low'}",0.231,0.837
compas,"{'juv_misd=0', 'priors_Many'} -> {'risk_low'}",0.163,0.82
compas,"{'n_white', 'recidive', 'c_felony'} -> {'risk_low'}",0.187,0.814
compas,"{'male', 'n_white', 'recidive', 'c_felony'} -> {'risk_low'}",0.156,0.802
