Dataset,Rule,support,confidence
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'recidive'} -> {'risk_high'}",0.174,0.73
compas,"{'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.237,0.729
compas,"{'juv_fel=0', 'c_felony', 'male', 'recidive'} -> {'risk_high'}",0.208,0.727
compas,"{'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.231,0.727
compas,"{'Age (decade)_20.0', 'priors_Few', 'n_white'} -> {'risk_high'}",0.118,0.726
compas,"{'juv_misd=0', 'c_felony', 'male', 'recidive'} -> {'risk_high'}",0.201,0.725
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_high'}",0.15,0.724
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'priors_Few', 'c_felony'} -> {'risk_high'}",0.105,0.721
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'recidive'} -> {'risk_high'}",0.159,0.72
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white', 'recidive'} -> {'risk_high'}",0.126,0.718
compas,"{'juv_misd=0', 'n_white', 'priors_No'} -> {'risk_low'}",0.107,0.717
compas,"{'juv_fel=0', 'n_white', 'priors_No'} -> {'risk_low'}",0.107,0.717
compas,"{'n_white', 'priors_No'} -> {'risk_low'}",0.107,0.717
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'priors_No'} -> {'risk_low'}",0.107,0.717
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_high'}",0.112,0.715
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'male', 'recidive'} -> {'risk_high'}",0.136,0.715
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_high'}",0.126,0.715
compas,"{'Age (decade)_20.0', 'priors_Few'} -> {'risk_high'}",0.164,0.714
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.212,0.713
compas,"{'juv_fel=0', 'juv_misd=0', 'c_felony', 'n_white', 'recidive'} -> {'risk_high'}",0.14,0.713
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white', 'priors_Few'} -> {'risk_high'}",0.106,0.71
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_high'}",0.114,0.709
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'recidive'} -> {'risk_high'}",0.184,0.709
compas,"{'priors_Few', 'c_felony', 'recidive'} -> {'risk_high'}",0.124,0.707
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.129,0.706
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_high'}",0.1,0.706
compas,"{'n_white', 'recidive'} -> {'risk_high'}",0.238,0.705
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'recidive'} -> {'risk_high'}",0.147,0.705
compas,"{'Age (decade)_20.0', 'priors_Few', 'male'} -> {'risk_high'}",0.133,0.704
compas,"{'Age (decade)_20.0', 'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.134,0.703
compas,"{'n_white', 'male', 'recidive'} -> {'risk_high'}",0.213,0.701
compas,"{'Age (decade)_20.0', 'priors_Few', 'juv_fel=0'} -> {'risk_high'}",0.151,0.7
compas,"{'n_recidive', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.129,0.698
compas,"{'Age (decade)_20.0', 'c_felony'} -> {'risk_high'}",0.209,0.697
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'recidive'} -> {'risk_high'}",0.125,0.697
compas,"{'Age (decade)_20.0', 'c_felony', 'male'} -> {'risk_high'}",0.176,0.696
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'recidive'} -> {'risk_high'}",0.112,0.695
compas,"{'priors_Few', 'c_felony', 'male', 'recidive'} -> {'risk_high'}",0.104,0.695
compas,"{'juv_misd=0', 'priors_Few', 'Age (decade)_20.0'} -> {'risk_high'}",0.141,0.694
compas,"{'juv_fel=0', 'c_felony', 'priors_Few', 'recidive'} -> {'risk_high'}",0.114,0.693
compas,"{'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_high'}",0.152,0.691
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'n_white', 'recidive'} -> {'risk_high'}",0.104,0.691
compas,"{'n_recidive', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.129,0.69
compas,"{'juv_fel=0', 'n_white', 'recidive'} -> {'risk_high'}",0.212,0.688
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_high'}",0.121,0.688
compas,{'recidive'} -> {'risk_high'},0.345,0.687
compas,"{'male', 'recidive'} -> {'risk_high'}",0.298,0.686
compas,"{'priors_Few', 'n_white', 'recidive'} -> {'risk_high'}",0.106,0.684
compas,"{'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_high'}",0.12,0.684
compas,"{'juv_fel=0', 'n_white', 'male', 'recidive'} -> {'risk_high'}",0.189,0.684
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'priors_Few', 'male'} -> {'risk_high'}",0.113,0.683
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.191,0.683
compas,"{'juv_fel=0', 'juv_misd=0', 'priors_Few', 'c_felony', 'recidive'} -> {'risk_high'}",0.105,0.682
compas,"{'juv_misd=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_high'}",0.111,0.681
compas,"{'juv_misd=0', 'n_white', 'recidive'} -> {'risk_high'}",0.201,0.681
compas,"{'n_recidive', 'c_misdemeanor'} -> {'risk_low'}",0.129,0.68
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_high'}",0.16,0.68
compas,"{'juv_misd=0', 'c_felony', 'Age (decade)_20.0'} -> {'risk_high'}",0.181,0.679
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'priors_Few'} -> {'risk_high'}",0.132,0.679
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'male'} -> {'risk_high'}",0.15,0.676
compas,"{'juv_misd=0', 'n_white', 'male', 'recidive'} -> {'risk_high'}",0.178,0.676
compas,"{'n_recidive', 'juv_fel=0', 'male', 'white', 'juv_misd=0'} -> {'risk_low'}",0.114,0.675
compas,"{'n_recidive', 'juv_fel=0', 'male', 'white'} -> {'risk_low'}",0.114,0.674
compas,"{'juv_fel=0', 'recidive'} -> {'risk_high'}",0.316,0.673
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.136,0.673
compas,"{'juv_fel=0', 'male', 'recidive'} -> {'risk_high'}",0.27,0.672
compas,"{'n_recidive', 'juv_misd=0', 'male', 'white'} -> {'risk_low'}",0.114,0.669
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_high'}",0.127,0.669
compas,"{'n_recidive', 'male', 'white'} -> {'risk_low'}",0.114,0.668
compas,"{'juv_misd=0', 'recidive'} -> {'risk_high'}",0.302,0.667
compas,"{'juv_misd=0', 'male', 'recidive'} -> {'risk_high'}",0.259,0.665
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_No'} -> {'risk_low'}",0.186,0.665
compas,"{'juv_misd=0', 'priors_No'} -> {'risk_low'}",0.186,0.665
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'priors_Few'} -> {'risk_high'}",0.104,0.664
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'recidive'} -> {'risk_high'}",0.182,0.664
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.169,0.664
compas,{'priors_No'} -> {'risk_low'},0.186,0.663
compas,"{'juv_fel=0', 'priors_No'} -> {'risk_low'}",0.186,0.663
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_high'}",0.101,0.661
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'n_white', 'recidive'} -> {'risk_high'}",0.161,0.659
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'c_felony'} -> {'risk_high'}",0.139,0.658
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.165,0.657
compas,"{'juv_fel=0', 'priors_No', 'male'} -> {'risk_low'}",0.138,0.657
compas,"{'juv_misd=0', 'priors_No', 'male'} -> {'risk_low'}",0.138,0.657
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_No', 'male'} -> {'risk_low'}",0.138,0.657
compas,"{'priors_No', 'male'} -> {'risk_low'}",0.138,0.657
compas,"{'n_recidive', 'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.122,0.655
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.236,0.654
compas,"{'juv_misd=0', 'juv_fel=0', 'recidive'} -> {'risk_high'}",0.281,0.653
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'recidive'} -> {'risk_high'}",0.238,0.651
compas,{'Age (decade)_20.0'} -> {'risk_high'},0.28,0.651
compas,"{'white', 'recidive'} -> {'risk_high'}",0.107,0.65
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.311,0.65
compas,"{'Age (decade)_20.0', 'male'} -> {'risk_high'}",0.227,0.65
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_high'}",0.117,0.65
compas,"{'priors_Few', 'recidive'} -> {'risk_high'}",0.16,0.649
compas,"{'Age (decade)_20.0', 'n_white', 'male'} -> {'risk_high'}",0.166,0.647
compas,"{'n_recidive', 'juv_misd=0', 'priors_Few', 'male'} -> {'risk_low'}",0.122,0.646
compas,"{'n_recidive', 'juv_misd=0', 'n_white'} -> {'risk_low'}",0.165,0.645
compas,"{'juv_fel=0', 'white', 'recidive'} -> {'risk_high'}",0.104,0.644
compas,"{'n_recidive', 'juv_fel=0', 'male'} -> {'risk_low'}",0.238,0.644
compas,"{'n_recidive', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.124,0.643
compas,"{'n_recidive', 'juv_misd=0', 'male'} -> {'risk_low'}",0.236,0.643
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'white'} -> {'risk_low'}",0.146,0.642
compas,"{'n_recidive', 'juv_misd=0'} -> {'risk_low'}",0.311,0.641
compas,"{'n_recidive', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.166,0.641
compas,"{'juv_misd=0', 'white', 'recidive'} -> {'risk_high'}",0.101,0.64
compas,"{'n_recidive', 'juv_fel=0'} -> {'risk_low'}",0.313,0.64
compas,"{'n_recidive', 'juv_fel=0', 'white'} -> {'risk_low'}",0.146,0.64
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'priors_Few'} -> {'risk_low'}",0.156,0.639
compas,"{'priors_Few', 'male', 'recidive'} -> {'risk_high'}",0.132,0.638
compas,"{'n_recidive', 'juv_misd=0', 'white'} -> {'risk_low'}",0.146,0.637
compas,"{'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_high'}",0.26,0.637
compas,"{'Age (decade)_20.0', 'n_white'} -> {'risk_high'}",0.193,0.636
compas,"{'n_recidive', 'white'} -> {'risk_low'}",0.146,0.635
compas,"{'n_recidive', 'juv_fel=0', 'male', 'juv_misd=0', 'n_white'} -> {'risk_low'}",0.122,0.635
compas,"{'priors_Few', 'juv_fel=0', 'recidive'} -> {'risk_high'}",0.149,0.634
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_high'}",0.209,0.633
compas,"{'n_recidive', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.156,0.631
compas,"{'n_recidive', 'male'} -> {'risk_low'}",0.238,0.63
compas,"{'n_recidive', 'priors_Few', 'male'} -> {'risk_low'}",0.125,0.63
compas,{'n_recidive'} -> {'risk_low'},0.313,0.63
compas,"{'juv_misd=0', 'priors_Few', 'recidive'} -> {'risk_high'}",0.143,0.629
compas,"{'n_recidive', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.157,0.628
compas,"{'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.229,0.628
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white', 'male'} -> {'risk_high'}",0.15,0.627
compas,"{'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_high'}",0.241,0.625
compas,"{'n_recidive', 'n_white'} -> {'risk_low'}",0.167,0.625
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'male'} -> {'risk_high'}",0.192,0.622
compas,"{'juv_fel=0', 'priors_Few', 'male', 'recidive'} -> {'risk_high'}",0.121,0.621
compas,"{'n_recidive', 'juv_fel=0', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.145,0.621
compas,"{'n_recidive', 'juv_misd=0', 'n_white', 'male'} -> {'risk_low'}",0.122,0.621
compas,"{'n_recidive', 'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.124,0.618
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white'} -> {'risk_high'}",0.176,0.618
compas,"{'n_recidive', 'priors_Few'} -> {'risk_low'}",0.158,0.617
compas,"{'n_recidive', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.146,0.616
compas,"{'n_recidive', 'juv_fel=0', 'c_felony', 'priors_Few'} -> {'risk_low'}",0.101,0.616
compas,"{'juv_misd=0', 'priors_Few', 'male', 'recidive'} -> {'risk_high'}",0.115,0.616
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.182,0.615
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'recidive'} -> {'risk_high'}",0.133,0.615
compas,"{'n_recidive', 'juv_fel=0', 'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.102,0.614
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'n_white', 'male'} -> {'risk_high'}",0.135,0.613
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.192,0.612
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.144,0.611
compas,"{'n_recidive', 'juv_misd=0', 'c_felony', 'male'} -> {'risk_low'}",0.145,0.611
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0'} -> {'risk_high'}",0.227,0.611
compas,"{'n_recidive', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.184,0.61
compas,"{'c_felony', 'n_white'} -> {'risk_high'}",0.257,0.609
compas,"{'n_recidive', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.182,0.606
compas,"{'n_recidive', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.101,0.605
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.203,0.605
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_high'}",0.179,0.604
compas,"{'juv_misd=0', 'n_white', 'Age (decade)_20.0'} -> {'risk_high'}",0.16,0.604
compas,"{'priors_Few', 'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.104,0.604
compas,"{'n_recidive', 'c_felony', 'male'} -> {'risk_low'}",0.147,0.604
compas,"{'n_recidive', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.103,0.603
compas,"{'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.193,0.603
compas,"{'juv_misd=0', 'c_felony', 'n_white', 'male'} -> {'risk_high'}",0.197,0.603
compas,"{'n_recidive', 'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.102,0.603
compas,"{'juv_misd=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.145,0.601
compas,"{'n_recidive', 'n_white', 'male'} -> {'risk_low'}",0.124,0.599
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'recidive'} -> {'risk_high'}",0.107,0.599
compas,"{'n_recidive', 'c_felony'} -> {'risk_low'}",0.184,0.599
compas,"{'juv_misd=0', 'c_misdemeanor', 'n_white'} -> {'risk_low'}",0.1,0.593
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'n_white'} -> {'risk_high'}",0.124,0.592
compas,"{'c_felony', 'male'} -> {'risk_high'}",0.328,0.591
compas,"{'priors_Few', 'c_felony', 'n_white'} -> {'risk_high'}",0.121,0.588
compas,"{'n_recidive', 'c_felony', 'n_white'} -> {'risk_low'}",0.104,0.588
compas,"{'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.194,0.587
compas,"{'juv_fel=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.146,0.586
compas,"{'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.229,0.586
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'n_white'} -> {'risk_high'}",0.149,0.585
compas,{'c_felony'} -> {'risk_high'},0.386,0.584
compas,"{'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.223,0.584
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.179,0.582
compas,"{'n_white', 'male'} -> {'risk_high'}",0.296,0.579
compas,{'c_misdemeanor'} -> {'risk_low'},0.195,0.577
compas,"{'c_misdemeanor', 'male'} -> {'risk_low'}",0.147,0.574
compas,"{'juv_fel=0', 'c_felony', 'male'} -> {'risk_high'}",0.299,0.571
compas,"{'juv_misd=0', 'c_felony', 'male'} -> {'risk_high'}",0.293,0.57
compas,"{'juv_fel=0', 'c_misdemeanor', 'n_white'} -> {'risk_low'}",0.1,0.569
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_high'}",0.107,0.569
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'priors_Few'} -> {'risk_high'}",0.109,0.566
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.355,0.566
compas,"{'juv_misd=0', 'c_felony'} -> {'risk_high'}",0.349,0.565
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_high'}",0.204,0.563
compas,"{'priors_Few', 'n_white', 'male'} -> {'risk_high'}",0.137,0.562
compas,{'n_white'} -> {'risk_high'},0.339,0.56
compas,"{'juv_fel=0', 'n_white', 'male'} -> {'risk_high'}",0.265,0.557
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'white'} -> {'risk_low'}",0.113,0.556
compas,"{'c_misdemeanor', 'n_white'} -> {'risk_low'}",0.101,0.555
compas,"{'priors_Few', 'n_white'} -> {'risk_high'}",0.162,0.555
compas,"{'priors_Few', 'c_felony'} -> {'risk_high'}",0.19,0.555
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_high'}",0.272,0.553
compas,"{'juv_misd=0', 'priors_Few', 'white'} -> {'risk_low'}",0.113,0.55
compas,"{'priors_Few', 'c_felony', 'male'} -> {'risk_high'}",0.153,0.55
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_high'}",0.326,0.549
compas,"{'juv_misd=0', 'n_white', 'male'} -> {'risk_high'}",0.253,0.549
compas,"{'priors_Few', 'juv_fel=0', 'white'} -> {'risk_low'}",0.114,0.548
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'white'} -> {'risk_low'}",0.158,0.545
compas,"{'priors_Few', 'white'} -> {'risk_low'}",0.114,0.542
compas,"{'juv_fel=0', 'n_white', 'priors_Few', 'male'} -> {'risk_high'}",0.124,0.542
compas,"{'c_felony', 'white'} -> {'risk_high'}",0.129,0.54
compas,"{'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_high'}",0.174,0.539
compas,"{'priors_Few', 'c_felony', 'juv_fel=0'} -> {'risk_high'}",0.177,0.539
compas,{'male'} -> {'risk_high'},0.437,0.539
compas,"{'Age (decade)_30.0', 'male'} -> {'risk_high'}",0.117,0.539
compas,"{'juv_fel=0', 'n_white'} -> {'risk_high'}",0.305,0.538
compas,"{'juv_fel=0', 'male', 'white'} -> {'risk_low'}",0.159,0.537
compas,"{'juv_misd=0', 'male', 'white'} -> {'risk_low'}",0.158,0.537
compas,"{'juv_misd=0', 'c_felony', 'white'} -> {'risk_high'}",0.126,0.535
compas,"{'juv_misd=0', 'priors_Few', 'n_white', 'male'} -> {'risk_high'}",0.118,0.534
compas,"{'priors_Few', 'n_white', 'juv_fel=0'} -> {'risk_high'}",0.147,0.534
