Dataset,Rule,support,confidence
compas,"{'juv_fel=0', 'n_white', 'priors_No', 'male'} -> {'risk_low'}",0.102,0.883
compas,"{'juv_misd=0', 'n_white', 'priors_No', 'male'} -> {'risk_low'}",0.102,0.883
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'n_white', 'priors_No'} -> {'risk_low'}",0.102,0.883
compas,"{'n_recidive', 'male', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.11,0.883
compas,"{'n_recidive', 'priors_Few', 'white'} -> {'risk_low'}",0.104,0.881
compas,"{'juv_misd=0', 'priors_No', 'male'} -> {'risk_low'}",0.185,0.879
compas,"{'juv_fel=0', 'priors_No', 'male'} -> {'risk_low'}",0.185,0.879
compas,"{'priors_No', 'male'} -> {'risk_low'}",0.185,0.879
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_No', 'male'} -> {'risk_low'}",0.185,0.879
compas,"{'n_recidive', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.141,0.879
compas,"{'n_recidive', 'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.164,0.878
compas,{'priors_No'} -> {'risk_low'},0.245,0.874
compas,"{'juv_fel=0', 'priors_No'} -> {'risk_low'}",0.245,0.874
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_No'} -> {'risk_low'}",0.244,0.874
compas,"{'juv_misd=0', 'priors_No'} -> {'risk_low'}",0.244,0.874
compas,"{'c_felony', 'priors_No', 'male'} -> {'risk_low'}",0.107,0.872
compas,"{'juv_fel=0', 'c_felony', 'priors_No', 'male'} -> {'risk_low'}",0.107,0.872
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'priors_No'} -> {'risk_low'}",0.107,0.872
compas,"{'juv_misd=0', 'c_felony', 'priors_No', 'male'} -> {'risk_low'}",0.107,0.872
compas,"{'n_recidive', 'juv_fel=0', 'male', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.111,0.872
compas,"{'n_recidive', 'juv_misd=0', 'priors_Few', 'male'} -> {'risk_low'}",0.165,0.871
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'priors_Few'} -> {'risk_low'}",0.212,0.871
compas,"{'n_recidive', 'juv_fel=0', 'c_felony', 'priors_Few'} -> {'risk_low'}",0.142,0.868
compas,"{'n_recidive', 'priors_Few', 'c_felony', 'male'} -> {'risk_low'}",0.113,0.867
compas,"{'n_recidive', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.214,0.866
compas,"{'n_recidive', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.145,0.864
compas,"{'n_recidive', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.166,0.862
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'priors_No'} -> {'risk_low'}",0.131,0.861
compas,"{'c_felony', 'priors_No'} -> {'risk_low'}",0.131,0.861
compas,"{'juv_fel=0', 'c_felony', 'priors_No'} -> {'risk_low'}",0.131,0.861
compas,"{'juv_misd=0', 'c_felony', 'priors_No'} -> {'risk_low'}",0.131,0.861
compas,"{'priors_No', 'white'} -> {'risk_low'}",0.112,0.859
compas,"{'juv_fel=0', 'priors_No', 'white'} -> {'risk_low'}",0.112,0.859
compas,"{'n_recidive', 'juv_fel=0', 'male', 'white', 'juv_misd=0'} -> {'risk_low'}",0.145,0.859
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_No', 'white'} -> {'risk_low'}",0.112,0.858
compas,"{'juv_misd=0', 'priors_No', 'white'} -> {'risk_low'}",0.112,0.858
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.157,0.858
compas,"{'n_recidive', 'priors_Few', 'male'} -> {'risk_low'}",0.17,0.858
compas,"{'n_recidive', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.215,0.857
compas,"{'n_recidive', 'juv_fel=0', 'c_misdemeanor', 'male', 'juv_misd=0'} -> {'risk_low'}",0.11,0.857
compas,"{'n_recidive', 'juv_fel=0', 'male', 'white'} -> {'risk_low'}",0.145,0.856
compas,"{'n_recidive', 'juv_fel=0', 'juv_misd=0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.109,0.855
compas,"{'n_recidive', 'priors_Few'} -> {'risk_low'}",0.218,0.854
compas,"{'n_recidive', 'juv_misd=0', 'male', 'white'} -> {'risk_low'}",0.145,0.854
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.215,0.853
compas,"{'n_recidive', 'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.158,0.853
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.308,0.853
compas,"{'n_recidive', 'juv_fel=0', 'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.141,0.853
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.408,0.853
compas,"{'n_recidive', 'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.144,0.853
compas,"{'female', 'juv_misd=0', 'n_recidive'} -> {'risk_low'}",0.1,0.853
compas,"{'n_recidive', 'juv_fel=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.113,0.852
compas,"{'n_recidive', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.159,0.852
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'white'} -> {'risk_low'}",0.193,0.852
compas,"{'n_recidive', 'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.112,0.852
compas,"{'n_recidive', 'male', 'white'} -> {'risk_low'}",0.146,0.851
compas,"{'n_recidive', 'juv_fel=0', 'male', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.198,0.851
compas,"{'n_recidive', 'male', 'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.114,0.851
compas,"{'n_recidive', 'juv_misd=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.111,0.851
compas,"{'Age (decade)_20.0', 'priors_No'} -> {'risk_low'}",0.114,0.85
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'priors_No'} -> {'risk_low'}",0.114,0.85
compas,"{'n_recidive', 'juv_misd=0', 'n_white'} -> {'risk_low'}",0.218,0.85
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.251,0.85
compas,"{'juv_misd=0', 'priors_No', 'Age (decade)_20.0'} -> {'risk_low'}",0.113,0.85
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'priors_No'} -> {'risk_low'}",0.113,0.85
compas,"{'n_recidive', 'juv_misd=0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.11,0.849
compas,"{'n_recidive', 'juv_misd=0'} -> {'risk_low'}",0.412,0.849
compas,"{'n_recidive', 'c_misdemeanor'} -> {'risk_low'}",0.161,0.849
compas,"{'n_recidive', 'juv_fel=0', 'white'} -> {'risk_low'}",0.194,0.848
compas,"{'n_recidive', 'juv_misd=0', 'white'} -> {'risk_low'}",0.194,0.848
compas,"{'n_recidive', 'juv_fel=0', 'male', 'juv_misd=0', 'n_white'} -> {'risk_low'}",0.164,0.848
compas,"{'n_recidive', 'juv_misd=0', 'male'} -> {'risk_low'}",0.312,0.848
compas,"{'n_recidive', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.114,0.847
compas,"{'n_recidive', 'juv_misd=0', 'c_felony', 'male'} -> {'risk_low'}",0.201,0.847
compas,"{'n_recidive', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.254,0.847
compas,"{'n_recidive', 'juv_fel=0', 'male'} -> {'risk_low'}",0.313,0.846
compas,"{'n_recidive', 'juv_fel=0', 'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.11,0.846
compas,"{'n_recidive', 'juv_fel=0'} -> {'risk_low'}",0.413,0.846
compas,"{'female', 'n_recidive'} -> {'risk_low'}",0.101,0.845
compas,"{'female', 'juv_fel=0', 'n_recidive'} -> {'risk_low'}",0.1,0.845
compas,"{'n_recidive', 'white'} -> {'risk_low'}",0.195,0.845
compas,"{'n_recidive', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.219,0.843
compas,"{'n_recidive', 'juv_misd=0', 'n_white', 'male'} -> {'risk_low'}",0.166,0.843
compas,"{'n_recidive', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.2,0.842
compas,"{'n_recidive', 'juv_fel=0', 'c_felony', 'white'} -> {'risk_low'}",0.11,0.842
compas,{'n_recidive'} -> {'risk_low'},0.419,0.842
compas,"{'n_recidive', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.254,0.842
compas,"{'n_recidive', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.144,0.841
compas,"{'n_recidive', 'male'} -> {'risk_low'}",0.318,0.841
compas,"{'n_recidive', 'juv_fel=0', 'male', 'c_felony', 'n_white'} -> {'risk_low'}",0.114,0.84
compas,"{'n_recidive', 'c_felony', 'n_white'} -> {'risk_low'}",0.148,0.84
compas,"{'n_recidive', 'n_white'} -> {'risk_low'}",0.224,0.84
compas,"{'n_recidive', 'juv_misd=0', 'c_felony', 'white'} -> {'risk_low'}",0.11,0.839
compas,"{'n_recidive', 'c_felony'} -> {'risk_low'}",0.258,0.838
compas,"{'n_recidive', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.118,0.838
compas,"{'n_recidive', 'c_felony', 'male'} -> {'risk_low'}",0.204,0.837
compas,"{'n_recidive', 'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.167,0.837
compas,"{'n_recidive', 'c_felony', 'white'} -> {'risk_low'}",0.11,0.835
compas,"{'n_recidive', 'juv_fel=0', 'n_white', 'priors_Few'} -> {'risk_low'}",0.111,0.833
compas,"{'n_recidive', 'n_white', 'male'} -> {'risk_low'}",0.172,0.832
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor', 'white'} -> {'risk_low'}",0.125,0.831
compas,"{'n_recidive', 'priors_Few', 'n_white'} -> {'risk_low'}",0.114,0.831
compas,"{'juv_misd=0', 'c_misdemeanor', 'white'} -> {'risk_low'}",0.126,0.829
compas,"{'n_recidive', 'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.102,0.828
compas,"{'n_recidive', 'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.105,0.825
compas,"{'juv_fel=0', 'c_misdemeanor', 'white'} -> {'risk_low'}",0.127,0.825
compas,"{'c_misdemeanor', 'white'} -> {'risk_low'}",0.128,0.822
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor', 'priors_Few'} -> {'risk_low'}",0.121,0.821
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.256,0.814
compas,"{'juv_misd=0', 'priors_Few', 'c_misdemeanor'} -> {'risk_low'}",0.122,0.813
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.191,0.811
compas,"{'n_recidive', 'Age (decade)_20.0', 'juv_fel=0', 'juv_misd=0'} -> {'risk_low'}",0.132,0.81
compas,"{'n_recidive', 'juv_misd=0', 'juv_fel=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.108,0.809
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'white'} -> {'risk_low'}",0.165,0.809
compas,"{'juv_fel=0', 'male', 'white', 'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.125,0.808
compas,"{'n_recidive', 'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.133,0.807
compas,"{'juv_misd=0', 'c_misdemeanor'} -> {'risk_low'}",0.259,0.806
compas,"{'n_recidive', 'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.109,0.805
compas,"{'n_recidive', 'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.109,0.804
compas,"{'juv_misd=0', 'priors_Few', 'white'} -> {'risk_low'}",0.165,0.803
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_40.0'} -> {'risk_low'}",0.113,0.801
compas,"{'juv_misd=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.193,0.8
compas,"{'juv_misd=0', 'priors_Few', 'male', 'white'} -> {'risk_low'}",0.126,0.8
compas,"{'priors_Few', 'c_misdemeanor', 'juv_fel=0'} -> {'risk_low'}",0.125,0.799
compas,"{'juv_misd=0', 'Age (decade)_40.0'} -> {'risk_low'}",0.117,0.799
compas,"{'juv_fel=0', 'Age (decade)_40.0'} -> {'risk_low'}",0.114,0.798
compas,"{'juv_fel=0', 'c_misdemeanor'} -> {'risk_low'}",0.264,0.798
compas,"{'juv_misd=0', 'juv_fel=0', 'c_misdemeanor', 'n_white'} -> {'risk_low'}",0.131,0.798
compas,{'Age (decade)_40.0'} -> {'risk_low'},0.118,0.798
compas,"{'n_recidive', 'Age (decade)_30.0'} -> {'risk_low'}",0.111,0.798
compas,"{'juv_fel=0', 'c_misdemeanor', 'male'} -> {'risk_low'}",0.198,0.797
compas,"{'n_recidive', 'Age (decade)_20.0', 'juv_fel=0'} -> {'risk_low'}",0.136,0.796
compas,"{'n_recidive', 'Age (decade)_20.0'} -> {'risk_low'}",0.139,0.795
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_30.0', 'priors_Few'} -> {'risk_low'}",0.101,0.795
compas,"{'priors_Few', 'juv_fel=0', 'white'} -> {'risk_low'}",0.166,0.795
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'priors_Few'} -> {'risk_low'}",0.102,0.794
compas,"{'priors_Few', 'c_misdemeanor'} -> {'risk_low'}",0.127,0.793
compas,"{'juv_fel=0', 'priors_Few', 'male', 'white'} -> {'risk_low'}",0.126,0.793
compas,"{'juv_fel=0', 'white', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.105,0.792
compas,"{'Age (decade)_30.0', 'priors_Few'} -> {'risk_low'}",0.105,0.791
compas,"{'Age (decade)_30.0', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.102,0.791
compas,{'c_misdemeanor'} -> {'risk_low'},0.267,0.79
compas,"{'female', 'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.143,0.79
compas,"{'priors_Few', 'white'} -> {'risk_low'}",0.166,0.789
compas,"{'female', 'juv_misd=0'} -> {'risk_low'}",0.144,0.786
compas,"{'c_misdemeanor', 'male'} -> {'risk_low'}",0.201,0.786
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'white'} -> {'risk_low'}",0.105,0.785
compas,"{'juv_misd=0', 'c_misdemeanor', 'n_white'} -> {'risk_low'}",0.133,0.785
compas,"{'priors_Few', 'male', 'white'} -> {'risk_low'}",0.127,0.785
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'white'} -> {'risk_low'}",0.228,0.784
compas,"{'juv_misd=0', 'juv_fel=0', 'white'} -> {'risk_low'}",0.298,0.779
compas,"{'female', 'juv_fel=0'} -> {'risk_low'}",0.144,0.778
compas,"{'juv_fel=0', 'c_misdemeanor', 'male', 'juv_misd=0', 'n_white'} -> {'risk_low'}",0.1,0.777
compas,"{'juv_fel=0', 'c_felony', 'priors_Few', 'white'} -> {'risk_low'}",0.105,0.776
compas,"{'juv_fel=0', 'c_misdemeanor', 'n_white'} -> {'risk_low'}",0.137,0.775
compas,{'female'} -> {'risk_low'},0.146,0.775
compas,"{'juv_misd=0', 'male', 'white'} -> {'risk_low'}",0.228,0.774
compas,"{'juv_fel=0', 'male', 'white'} -> {'risk_low'}",0.229,0.773
compas,"{'juv_misd=0', 'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.356,0.773
compas,"{'juv_misd=0', 'white'} -> {'risk_low'}",0.299,0.772
compas,"{'priors_Few', 'c_felony', 'white'} -> {'risk_low'}",0.105,0.77
compas,"{'juv_fel=0', 'white'} -> {'risk_low'}",0.3,0.769
compas,"{'juv_misd=0', 'priors_Few'} -> {'risk_low'}",0.362,0.765
compas,"{'male', 'white'} -> {'risk_low'}",0.23,0.764
compas,"{'juv_misd=0', 'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.279,0.763
compas,"{'c_misdemeanor', 'n_white'} -> {'risk_low'}",0.139,0.763
compas,{'white'} -> {'risk_low'},0.301,0.762
compas,"{'juv_misd=0', 'c_misdemeanor', 'n_white', 'male'} -> {'risk_low'}",0.102,0.761
compas,"{'juv_fel=0', 'c_misdemeanor', 'n_white', 'male'} -> {'risk_low'}",0.106,0.756
compas,"{'juv_misd=0', 'juv_fel=0'} -> {'risk_low'}",0.684,0.753
compas,"{'juv_misd=0', 'priors_Few', 'male'} -> {'risk_low'}",0.284,0.753
compas,"{'priors_Few', 'juv_fel=0'} -> {'risk_low'}",0.364,0.752
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'priors_Few'} -> {'risk_low'}",0.234,0.75
compas,{'priors_Few'} -> {'risk_low'},0.375,0.746
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'white'} -> {'risk_low'}",0.173,0.745
compas,{'juv_misd=0'} -> {'risk_low'},0.699,0.745
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'priors_Few'} -> {'risk_low'}",0.191,0.744
compas,"{'juv_misd=0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.541,0.744
compas,"{'juv_fel=0', 'male', 'white', 'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.137,0.743
compas,"{'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.24,0.743
compas,"{'juv_misd=0', 'c_misdemeanor', 'recidive'} -> {'risk_low'}",0.101,0.741
compas,"{'juv_fel=0', 'priors_Few', 'male'} -> {'risk_low'}",0.287,0.74
compas,"{'c_misdemeanor', 'n_white', 'male'} -> {'risk_low'}",0.108,0.74
compas,"{'juv_misd=0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.197,0.736
compas,{'juv_fel=0'} -> {'risk_low'},0.704,0.735
compas,"{'juv_misd=0', 'c_felony', 'white'} -> {'risk_low'}",0.173,0.735
compas,"{'juv_misd=0', 'male'} -> {'risk_low'}",0.556,0.735
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.386,0.734
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.178,0.734
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'c_felony'} -> {'risk_low'}",0.184,0.734
compas,"{'juv_fel=0', 'c_felony', 'white'} -> {'risk_low'}",0.173,0.733
compas,"{'priors_Few', 'male'} -> {'risk_low'}",0.296,0.732
compas,"{'juv_misd=0', 'c_felony', 'male', 'white'} -> {'risk_low'}",0.137,0.73
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'n_white'} -> {'risk_low'}",0.153,0.729
compas,"{'priors_Few', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.239,0.729
compas,"{'juv_fel=0', 'c_felony', 'male', 'white'} -> {'risk_low'}",0.137,0.728
compas,"{'juv_fel=0', 'c_misdemeanor', 'recidive'} -> {'risk_low'}",0.105,0.728
compas,"{'juv_misd=0', 'n_white'} -> {'risk_low'}",0.401,0.726
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'male'} -> {'risk_low'}",0.189,0.725
compas,"{'juv_fel=0', 'male'} -> {'risk_low'}",0.56,0.725
compas,"{'juv_misd=0', 'Age (decade)_30.0'} -> {'risk_low'}",0.183,0.725
compas,"{'priors_Few', 'c_felony'} -> {'risk_low'}",0.248,0.724
compas,"{'c_felony', 'white'} -> {'risk_low'}",0.173,0.723
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.428,0.721
compas,"{'Age (decade)_30.0', 'juv_fel=0'} -> {'risk_low'}",0.182,0.719
compas,"{'juv_misd=0', 'priors_Few', 'n_white', 'male'} -> {'risk_low'}",0.158,0.719
compas,"{'priors_Few', 'n_white', 'juv_fel=0'} -> {'risk_low'}",0.198,0.719
compas,"{'juv_fel=0', 'juv_misd=0', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.129,0.719
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.182,0.718
compas,"{'juv_misd=0', 'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.314,0.717
compas,"{'c_felony', 'male', 'white'} -> {'risk_low'}",0.137,0.716
compas,"{'c_misdemeanor', 'recidive'} -> {'risk_low'}",0.106,0.715
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'Age (decade)_30.0'} -> {'risk_low'}",0.112,0.715
compas,{'male'} -> {'risk_low'},0.58,0.715
compas,"{'priors_Few', 'n_white'} -> {'risk_low'}",0.209,0.714
compas,"{'juv_misd=0', 'c_felony'} -> {'risk_low'}",0.441,0.713
compas,"{'juv_misd=0', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.134,0.713
compas,"{'juv_fel=0', 'n_white'} -> {'risk_low'}",0.404,0.712
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.35,0.711
compas,"{'juv_misd=0', 'n_white', 'male'} -> {'risk_low'}",0.327,0.71
compas,"{'juv_fel=0', 'c_felony', 'priors_Few', 'male'} -> {'risk_low'}",0.188,0.71
compas,"{'juv_misd=0', 'n_white', 'Age (decade)_20.0'} -> {'risk_low'}",0.188,0.708
compas,{'Age (decade)_30.0'} -> {'risk_low'},0.189,0.707
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'juv_fel=0', 'male'} -> {'risk_low'}",0.209,0.707
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.115,0.707
compas,"{'juv_misd=0', 'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.255,0.705
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.137,0.705
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.262,0.704
compas,"{'juv_misd=0', 'c_felony', 'male'} -> {'risk_low'}",0.362,0.704
compas,"{'juv_misd=0', 'juv_fel=0', 'male', 'Age (decade)_20.0', 'n_white'} -> {'risk_low'}",0.147,0.704
compas,"{'juv_fel=0', 'n_white', 'priors_Few', 'male'} -> {'risk_low'}",0.16,0.703
compas,"{'priors_Few', 'c_felony', 'male'} -> {'risk_low'}",0.196,0.703
compas,{'n_white'} -> {'risk_low'},0.425,0.703
compas,"{'juv_fel=0', 'c_felony'} -> {'risk_low'}",0.44,0.702
compas,"{'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.268,0.7
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.103,0.699
compas,"{'Age (decade)_30.0', 'c_felony', 'juv_fel=0'} -> {'risk_low'}",0.113,0.697
compas,"{'priors_Few', 'n_white', 'male'} -> {'risk_low'}",0.169,0.696
compas,"{'juv_fel=0', 'c_felony', 'n_white', 'priors_Few'} -> {'risk_low'}",0.134,0.696
compas,"{'juv_fel=0', 'n_white', 'male'} -> {'risk_low'}",0.331,0.695
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.141,0.694
compas,"{'juv_misd=0', 'Age (decade)_20.0'} -> {'risk_low'}",0.268,0.694
compas,{'c_felony'} -> {'risk_low'},0.459,0.694
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'male'} -> {'risk_low'}",0.215,0.694
compas,"{'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.143,0.693
compas,"{'juv_fel=0', 'male', 'juv_misd=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.214,0.692
compas,"{'juv_fel=0', 'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.141,0.692
compas,"{'juv_misd=0', 'Age (decade)_20.0', 'n_white', 'male'} -> {'risk_low'}",0.152,0.692
compas,"{'male', 'juv_misd=0', 'priors_Few', 'c_felony', 'n_white'} -> {'risk_low'}",0.108,0.691
compas,"{'juv_fel=0', 'c_felony', 'male'} -> {'risk_low'}",0.362,0.69
compas,"{'juv_misd=0', 'c_felony', 'n_white', 'male'} -> {'risk_low'}",0.225,0.689
compas,"{'Age (decade)_20.0', 'juv_fel=0', 'n_white'} -> {'risk_low'}",0.196,0.686
compas,"{'n_white', 'male'} -> {'risk_low'}",0.351,0.686
compas,"{'juv_misd=0', 'Age (decade)_30.0', 'n_white'} -> {'risk_low'}",0.104,0.686
compas,"{'Age (decade)_30.0', 'c_felony'} -> {'risk_low'}",0.118,0.685
compas,"{'juv_fel=0', 'c_felony', 'n_white'} -> {'risk_low'}",0.267,0.683
compas,"{'juv_misd=0', 'juv_fel=0', 'Age (decade)_20.0', 'c_felony', 'n_white'} -> {'risk_low'}",0.122,0.683
compas,"{'c_felony', 'male'} -> {'risk_low'}",0.379,0.682
compas,"{'Age (decade)_30.0', 'male'} -> {'risk_low'}",0.147,0.678
