Dataset,Rule,support,confidence
adult,"{'n_married', 'education.num_<6', 'Age (decade)_0.0'} -> {'<50K'}",0.489,0.937
adult,"{'n_married', 'Age (decade)_0.0'} -> {'<50K'}",0.489,0.937
adult,"{'n_married', 'education.num_<6', 'white', 'Age (decade)_0.0'} -> {'<50K'}",0.398,0.931
adult,"{'n_married', 'education.num_<6', 'white'} -> {'<50K'}",0.398,0.931
adult,"{'n_married', 'white'} -> {'<50K'}",0.398,0.931
adult,"{'n_married', 'white', 'Age (decade)_0.0'} -> {'<50K'}",0.398,0.931
adult,"{'UnitedStates', 'n_married', 'education.num_<6', 'white'} -> {'<50K'}",0.366,0.931
adult,"{'UnitedStates', 'n_married', 'white'} -> {'<50K'}",0.366,0.931
adult,"{'UnitedStates', 'education.num_<6', 'Age (decade)_0.0', 'n_married', 'white'} -> {'<50K'}",0.366,0.931
adult,"{'UnitedStates', 'n_married', 'white', 'Age (decade)_0.0'} -> {'<50K'}",0.366,0.931
adult,"{'male', 'UnitedStates', 'education.num_<6', 'Age (decade)_0.0', 'n_married'} -> {'<50K'}",0.21,0.912
adult,"{'male', 'UnitedStates', 'n_married', 'Age (decade)_0.0'} -> {'<50K'}",0.21,0.912
adult,"{'male', 'UnitedStates', 'n_married'} -> {'<50K'}",0.21,0.912
adult,"{'male', 'UnitedStates', 'n_married', 'education.num_<6'} -> {'<50K'}",0.21,0.912
adult,"{'male', 'n_married', 'education.num_<6'} -> {'<50K'}",0.234,0.912
adult,"{'male', 'n_married'} -> {'<50K'}",0.234,0.912
adult,"{'male', 'n_married', 'education.num_<6', 'Age (decade)_0.0'} -> {'<50K'}",0.234,0.912
adult,"{'male', 'n_married', 'Age (decade)_0.0'} -> {'<50K'}",0.234,0.912
adult,"{'male', 'UnitedStates', 'education.num_<6', 'Age (decade)_0.0', 'n_married', 'white'} -> {'<50K'}",0.179,0.905
adult,"{'male', 'UnitedStates', 'n_married', 'white'} -> {'<50K'}",0.179,0.905
adult,"{'male', 'UnitedStates', 'Age (decade)_0.0', 'n_married', 'white'} -> {'<50K'}",0.179,0.905
adult,"{'male', 'UnitedStates', 'education.num_<6', 'n_married', 'white'} -> {'<50K'}",0.179,0.905
adult,"{'male', 'education.num_<6', 'Age (decade)_0.0', 'n_married', 'white'} -> {'<50K'}",0.195,0.905
adult,"{'male', 'n_married', 'white', 'Age (decade)_0.0'} -> {'<50K'}",0.195,0.905
adult,"{'male', 'n_married', 'education.num_<6', 'white'} -> {'<50K'}",0.195,0.905
adult,"{'male', 'n_married', 'white'} -> {'<50K'}",0.195,0.905
adult,"{'education.num_<6', 'Age (decade)_0.0', 'female'} -> {'<50K'}",0.29,0.895
adult,{'female'} -> {'<50K'},0.29,0.895
adult,"{'education.num_<6', 'female'} -> {'<50K'}",0.29,0.895
adult,"{'Age (decade)_0.0', 'female'} -> {'<50K'}",0.29,0.895
adult,"{'UnitedStates', 'education.num_<6', 'female'} -> {'<50K'}",0.26,0.893
adult,"{'UnitedStates', 'Age (decade)_0.0', 'female'} -> {'<50K'}",0.26,0.893
adult,"{'UnitedStates', 'education.num_<6', 'Age (decade)_0.0', 'female'} -> {'<50K'}",0.26,0.893
adult,"{'UnitedStates', 'female'} -> {'<50K'}",0.26,0.893
adult,"{'white', 'female'} -> {'<50K'}",0.227,0.882
adult,"{'education.num_<6', 'white', 'female'} -> {'<50K'}",0.227,0.882
adult,"{'white', 'Age (decade)_0.0', 'female'} -> {'<50K'}",0.227,0.882
adult,"{'education.num_<6', 'white', 'Age (decade)_0.0', 'female'} -> {'<50K'}",0.227,0.882
adult,"{'UnitedStates', 'education.num_<6', 'white', 'female'} -> {'<50K'}",0.209,0.881
adult,"{'UnitedStates', 'white', 'female'} -> {'<50K'}",0.209,0.881
adult,"{'UnitedStates', 'education.num_<6', 'Age (decade)_0.0', 'female', 'white'} -> {'<50K'}",0.209,0.881
adult,"{'UnitedStates', 'white', 'Age (decade)_0.0', 'female'} -> {'<50K'}",0.209,0.881
adult,"{'education.num_<6', 'n_white'} -> {'<50K'}",0.127,0.858
adult,{'n_white'} -> {'<50K'},0.127,0.858
adult,"{'Age (decade)_0.0', 'n_white'} -> {'<50K'}",0.127,0.858
adult,"{'education.num_<6', 'Age (decade)_0.0', 'n_white'} -> {'<50K'}",0.127,0.858
